品牌,型号,系列,尺寸（inch）,材质（介质）,容值,容值单位,容值误差,耐压（V）,特殊用途,备注1,备注2,备注3,器件类型,安装方式,封装代码,尺寸（mm）,规格摘要,生产状态,长度（mm）,宽度（mm）,高度（mm）,官网链接,数据来源,数据状态,校验时间,校验备注,直径（mm）,脚距（mm）,极性,ESR,纹波电流,寿命（h）,工作温度,阻值@25C,阻值单位,阻值误差,B值,B值条件,共模阻抗,阻抗单位,额定电流,DCR,回路数,电感值,电感单位,电感误差,饱和电流,屏蔽类型,阻抗@100MHz,系列说明,_model_rule_authority,_resistance_ohm,输出频率,频率单位,频差（ppm）,电源电压,输出类型,占空比,频率,负载电容（pF）,驱动电平,_body_size
Abracon,ATL-1Z120705S,ATL-1Z120705S,,TLVR,,,,,Trans-Inductor Voltage Regulator (TLVR) Inductors,Page: Abracon | Trans-Inductor Voltage Regulator (TLVR) Inductors,Table: 0 | sat_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/power-inductors/trans-inductor-voltage-regulator-tlvr-inductors,功率电感,SMT,ATL-1Z120705S,12.0 x 7.0 x 5.0 mm,Trans-Inductor Voltage Regulator (TLVR) Inductors | Inductance Range=100 - 220 nH | DCR=0.250 mΩ | Saturation Current=30 - 75 A | Temp Rise Current=50 A | Operating Temp=-40 ~ +125°C,In-Stock Soon,12,7,5,https://abracon.com/product-lineup/power-magnetics/inductors/power-inductors/trans-inductor-voltage-regulator-tlvr-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Trans-Inductor Voltage Regulator (TLVR) Inductors | table 0,,,,,,,-40 ~ +125°C,,,,,,,,,0.250 mΩ,,100,nH,,30 - 75 A,,,Trans-Inductor Voltage Regulator (TLVR) Inductors,abracon_product_lineup,,,,,,,,,,,12.0 x 7.0 x 5.0 mm
Abracon,ATL-1M114275S,ATL-1M114275S,,TLVR,,,,,Trans-Inductor Voltage Regulator (TLVR) Inductors,Page: Abracon | Trans-Inductor Voltage Regulator (TLVR) Inductors,Table: 0 | sat_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/power-inductors/trans-inductor-voltage-regulator-tlvr-inductors,功率电感,SMT,ATL-1M114275S,10.8 x 4.0 x 7.3 mm,Trans-Inductor Voltage Regulator (TLVR) Inductors | Inductance Range=85 nH | DCR=0.110 mΩ | Saturation Current=95 A | Temp Rise Current=35 A | Operating Temp=-40 ~ +125°C,In-Stock Soon,10.8,4,7.3,https://abracon.com/product-lineup/power-magnetics/inductors/power-inductors/trans-inductor-voltage-regulator-tlvr-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Trans-Inductor Voltage Regulator (TLVR) Inductors | table 0,,,,,,,-40 ~ +125°C,,,,,,,,,0.110 mΩ,,85,nH,,95 A,,,Trans-Inductor Voltage Regulator (TLVR) Inductors,abracon_product_lineup,,,,,,,,,,,10.8 x 4.0 x 7.3 mm
Abracon,ATL-1Z090610S,ATL-1Z090610S,,TLVR,,,,,Trans-Inductor Voltage Regulator (TLVR) Inductors,Page: Abracon | Trans-Inductor Voltage Regulator (TLVR) Inductors,Table: 0 | sat_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/power-inductors/trans-inductor-voltage-regulator-tlvr-inductors,功率电感,SMT,ATL-1Z090610S,9.3 x 6.1 x 10.2 mm,Trans-Inductor Voltage Regulator (TLVR) Inductors | Inductance Range=100 - 220 nH | DCR=0.125 mΩ | Saturation Current=50 - 98 A | Temp Rise Current=75 A | Operating Temp=-40 ~ +125°C,Check Inventory,9.3,6.1,10.2,https://abracon.com/product-lineup/power-magnetics/inductors/power-inductors/trans-inductor-voltage-regulator-tlvr-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Trans-Inductor Voltage Regulator (TLVR) Inductors | table 0,,,,,,,-40 ~ +125°C,,,,,,,,,0.125 mΩ,,100,nH,,50 - 98 A,,,Trans-Inductor Voltage Regulator (TLVR) Inductors,abracon_product_lineup,,,,,,,,,,,9.3 x 6.1 x 10.2 mm
Abracon,ATL-1Z110611S,ATL-1Z110611S,,TLVR,,,,,Trans-Inductor Voltage Regulator (TLVR) Inductors,Page: Abracon | Trans-Inductor Voltage Regulator (TLVR) Inductors,Table: 0 | sat_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/power-inductors/trans-inductor-voltage-regulator-tlvr-inductors,功率电感,SMT,ATL-1Z110611S,11.7 x 5.7 x 11.0 mm,Trans-Inductor Voltage Regulator (TLVR) Inductors | Inductance Range=70 - 200 nH | DCR=0.125 mΩ | Saturation Current=58 - 160 A | Temp Rise Current=77 A | Operating Temp=-40 ~ +125°C,Check Inventory,11.7,5.7,11,https://abracon.com/product-lineup/power-magnetics/inductors/power-inductors/trans-inductor-voltage-regulator-tlvr-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Trans-Inductor Voltage Regulator (TLVR) Inductors | table 0,,,,,,,-40 ~ +125°C,,,,,,,,,0.125 mΩ,,70,nH,,58 - 160 A,,,Trans-Inductor Voltage Regulator (TLVR) Inductors,abracon_product_lineup,,,,,,,,,,,11.7 x 5.7 x 11.0 mm
Abracon,ATL-1Z120612S,ATL-1Z120612S,,TLVR,,,,,Trans-Inductor Voltage Regulator (TLVR) Inductors,Page: Abracon | Trans-Inductor Voltage Regulator (TLVR) Inductors,Table: 0 | sat_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/power-inductors/trans-inductor-voltage-regulator-tlvr-inductors,功率电感,SMT,ATL-1Z120612S,12.0 x 6.2 x 12.0 mm,Trans-Inductor Voltage Regulator (TLVR) Inductors | Inductance Range=100 - 170 nH | DCR=0.125 mΩ | Saturation Current=70 - 125 A | Temp Rise Current=70 A | Operating Temp=-40 ~ +125°C,Check Inventory,12,6.2,12,https://abracon.com/product-lineup/power-magnetics/inductors/power-inductors/trans-inductor-voltage-regulator-tlvr-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Trans-Inductor Voltage Regulator (TLVR) Inductors | table 0,,,,,,,-40 ~ +125°C,,,,,,,,,0.125 mΩ,,100,nH,,70 - 125 A,,,Trans-Inductor Voltage Regulator (TLVR) Inductors,abracon_product_lineup,,,,,,,,,,,12.0 x 6.2 x 12.0 mm
Abracon,ATL-1Z100512S,ATL-1Z100512S,,TLVR,,,,,Trans-Inductor Voltage Regulator (TLVR) Inductors,Page: Abracon | Trans-Inductor Voltage Regulator (TLVR) Inductors,Table: 0 | sat_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/power-inductors/trans-inductor-voltage-regulator-tlvr-inductors,功率电感,SMT,ATL-1Z100512S,10.0 x 5.0 x 12.0 mm,Trans-Inductor Voltage Regulator (TLVR) Inductors | Inductance Range=70 - 170 nH | DCR=0.125 mΩ | Saturation Current=52 - 127 A | Temp Rise Current=75 A | Operating Temp=-40 ~ +125°C,Check Inventory,10,5,12,https://abracon.com/product-lineup/power-magnetics/inductors/power-inductors/trans-inductor-voltage-regulator-tlvr-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Trans-Inductor Voltage Regulator (TLVR) Inductors | table 0,,,,,,,-40 ~ +125°C,,,,,,,,,0.125 mΩ,,70,nH,,52 - 127 A,,,Trans-Inductor Voltage Regulator (TLVR) Inductors,abracon_product_lineup,,,,,,,,,,,10.0 x 5.0 x 12.0 mm
Abracon,AIMC-02UHQ,AIMC-02UHQ,,Ceramic,,,,,Ceramic Multilayer Inductors,Page: Abracon | RF Inductors,Table: 0 | current_unit=mA | dcr_unit=Ω,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=7 - 8 Min | SRF=3700 - 7500 MHz,射频电感,SMT,AIMC-02UHQ,0.2 x 0.125 x 0.2 mm,Ceramic Multilayer Inductors | Inductance=0.3 - 10 nH | Q Factor=7 - 8 Min | SRF=3700 - 7500 MHz | DCR=0.6 - 2 Ω | Size=0.2 x 0.125 x 0.2 mm,Check Inventory,0.2,0.125,0.2,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 0,,,,,,,-55 ~ +125°C,,,,,,,,130,0.6 - 2 Ω,,0.3,nH,,,,,Ceramic Multilayer Inductors,abracon_product_lineup,,,,,,,,,,,0.2 x 0.125 x 0.2 mm
Abracon,AIMC-04UHQ,AIMC-04UHQ,,Ceramic,,,,,Ceramic Multilayer Inductors,Page: Abracon | RF Inductors,Table: 0 | current_unit=mA | dcr_unit=Ω,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=8 - 14 Min | SRF=1900 - 8500 MHz,射频电感,SMT,AIMC-04UHQ,0.4 x 0.2 x 0.4 mm,Ceramic Multilayer Inductors | Inductance=0.2 - 56 nH | Q Factor=8 - 14 Min | SRF=1900 - 8500 MHz | DCR=0.2 - 4.2 Ω | Size=0.4 x 0.2 x 0.4 mm,Check Inventory,0.4,0.2,0.4,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 0,,,,,,,-55 ~ +125°C,,,,,,,,100,0.2 - 4.2 Ω,,0.2,nH,,,,,Ceramic Multilayer Inductors,abracon_product_lineup,,,,,,,,,,,0.4 x 0.2 x 0.4 mm
Abracon,AIMC-06UHQ,AIMC-06UHQ,,Ceramic,,,,,Ceramic Multilayer Inductors,Page: Abracon | RF Inductors,Table: 0 | current_unit=mA | dcr_unit=Ω,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=7 - 20 Min | SRF=700 - 20000 MHz,射频电感,SMT,AIMC-06UHQ,0.6 x 0.3 x 0.4 mm,Ceramic Multilayer Inductors | Inductance=0.5 - 150 nH | Q Factor=7 - 20 Min | SRF=700 - 20000 MHz | DCR=0.04 - 8.0 Ω | Size=0.6 x 0.3 x 0.4 mm,Check Inventory,0.6,0.3,0.4,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 0,,,,,,,-55 ~ +125°C,,,,,,,,8,0.04 - 8.0 Ω,,0.5,nH,,,,,Ceramic Multilayer Inductors,abracon_product_lineup,,,,,,,,,,,0.6 x 0.3 x 0.4 mm
Abracon,AIMC-0201,AIMC-0201,,Ceramic,,,,,Ceramic Multilayer Inductors,Page: Abracon | RF Inductors,Table: 0 | current_unit=mA | dcr_unit=Ω,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=16 - 24 Min | SRF=1000 - 20000 MHz,射频电感,SMT,AIMC-0201,0.6 x 0.3 x 0.3 mm,Ceramic Multilayer Inductors | Inductance=0.6 - 120 nH | Q Factor=16 - 24 Min | SRF=1000 - 20000 MHz | DCR=0.08 - 5 Ω | Size=0.6 x 0.3 x 0.3 mm,Check Inventory,0.6,0.3,0.3,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 0,,,,,,,-55 ~ +125°C,,,,,,,,0.08,0.08 - 5 Ω,,0.6,nH,,,,,Ceramic Multilayer Inductors,abracon_product_lineup,,,,,,,,,,,0.6 x 0.3 x 0.3 mm
Abracon,AIMC-0402,AIMC-0402,,Ceramic,,,,,Ceramic Multilayer Inductors,Page: Abracon | RF Inductors,Table: 0 | current_unit=mA | dcr_unit=Ω,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=9 Min | SRF=600 - 10000 MHz,射频电感,SMT,AIMC-0402,1.0 x 0.5 x 0.5 mm,Ceramic Multilayer Inductors | Inductance=0.01 - 1.2 nH | Q Factor=9 Min | SRF=600 - 10000 MHz | DCR=0.1 - 2.8 Ω | Size=1.0 x 0.5 x 0.5 mm,Check Inventory,1,0.5,0.5,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 0,,,,,,,-55 ~ +125°C,,,,,,,,0.15,0.1 - 2.8 Ω,,0.01,nH,,,,,Ceramic Multilayer Inductors,abracon_product_lineup,,,,,,,,,,,1.0 x 0.5 x 0.5 mm
Abracon,AIMC-0402HQ,AIMC-0402HQ,,Ceramic,,,,,Ceramic Multilayer Inductors,Page: Abracon | RF Inductors,Table: 0 | current_unit=mA | dcr_unit=Ω,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=20 - 22 Min | SRF=4000 - 6000 MHz,射频电感,SMT,AIMC-0402HQ,1.0 x 0.6 x 0.5 mm,Ceramic Multilayer Inductors | Inductance=1.0 - 15 nH | Q Factor=20 - 22 Min | SRF=4000 - 6000 MHz | DCR=50 - 220 Ω | Size=1.0 x 0.6 x 0.5 mm,Check Inventory,1,0.6,0.5,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 0,,,,,,,-55 ~ +125°C,,,,,,,,0.43,50 - 220 Ω,,1,nH,,,,,Ceramic Multilayer Inductors,abracon_product_lineup,,,,,,,,,,,1.0 x 0.6 x 0.5 mm
Abracon,AIMC-0603,AIMC-0603,,Ceramic,,,,,Ceramic Multilayer Inductors,Page: Abracon | RF Inductors,Table: 0 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=13 - 18 Min | SRF=250 - 10000 MHz,射频电感,SMT,AIMC-0603,1.6 x 0.8 x 0.8 mm,Ceramic Multilayer Inductors | Inductance=1.0 - 470 nH | Q Factor=13 - 18 Min | SRF=250 - 10000 MHz | DCR=50 - 3600 mΩ | Size=1.6 x 0.8 x 0.8 mm,Check Inventory,1.6,0.8,0.8,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 0,,,,,,,-55 ~ +125°C,,,,,,,,150,50 - 3600 mΩ,,1,nH,,,,,Ceramic Multilayer Inductors,abracon_product_lineup,,,,,,,,,,,1.6 x 0.8 x 0.8 mm
Abracon,AIMC-0805,AIMC-0805,,Ceramic,,,,,Ceramic Multilayer Inductors,Page: Abracon | RF Inductors,Table: 0 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=10 - 18 Min | SRF=500 - 10000 MHz,射频电感,SMT,AIMC-0805,2.3 x 1.3 x 0.9 mm,Ceramic Multilayer Inductors | Inductance=1.0 - 120 nH | Q Factor=10 - 18 Min | SRF=500 - 10000 MHz | DCR=100 - 950 mΩ | Size=2.3 x 1.3 x 0.9 mm,Check Inventory,2.3,1.3,0.9,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 0,,,,,,,-40 ~ +85°C,,,,,,,,300,100 - 950 mΩ,,1,nH,,,,,Ceramic Multilayer Inductors,abracon_product_lineup,,,,,,,,,,,2.3 x 1.3 x 0.9 mm
Abracon,ATFC-0201,ATFC-0201,,Thin Film,,,,,Thin Film Inductors,Page: Abracon | RF Inductors,Table: 1 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=8 Min | SRF=2000 - 9000 MHz,射频电感,SMT,ATFC-0201,0.6 x 0.3 x 0.23 mm,Thin Film Inductors | Inductance=0.1 - 10 nH | Q Factor=8 Min | SRF=2000 - 9000 MHz | DCR=200 - 3500 mΩ | Size (L x W x H)=0.6 x 0.3 x 0.23 mm,Check Inventory,0.6,0.3,0.23,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 1,,,,,,,-25 ~ +85°C,,,,,,,,80,200 - 3500 mΩ,,0.1,nH,,,,,Thin Film Inductors,abracon_product_lineup,,,,,,,,,,,0.6 x 0.3 x 0.23 mm
Abracon,ATFC-0201HQ,ATFC-0201HQ,,Thin Film,,,,,Thin Film Inductors,Page: Abracon | RF Inductors,Table: 1 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=14 Min | SRF=6000 MHz,射频电感,SMT,ATFC-0201HQ,0.6 x 0.3 x 0.23 mm,Thin Film Inductors | Inductance=0.1 - 4 nH | Q Factor=14 Min | SRF=6000 MHz | DCR=50 - 400 mΩ | Size (L x W x H)=0.6 x 0.3 x 0.23 mm,Check Inventory,0.6,0.3,0.23,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 1,,,,,,,-40 ~ +85°C,,,,,,,,350,50 - 400 mΩ,,0.1,nH,,,,,Thin Film Inductors,abracon_product_lineup,,,,,,,,,,,0.6 x 0.3 x 0.23 mm
Abracon,ATFC-0402,ATFC-0402,,Thin Film,,,,,Thin Film Inductors,Page: Abracon | RF Inductors,Table: 1 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=13 Min | SRF=2500 - 14000 MHz,射频电感,SMT,ATFC-0402,1.0 x 0.5 x 0.32 mm,Thin Film Inductors | Inductance=0.2 - 33 nH | Q Factor=13 Min | SRF=2500 - 14000 MHz | DCR=100 - 4500 mΩ | Size (L x W x H)=1.0 x 0.5 x 0.32 mm,Check Inventory,1,0.5,0.32,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 1,,,,,,,-40 ~ +85°C,,,,,,,,75,100 - 4500 mΩ,,0.2,nH,,,,,Thin Film Inductors,abracon_product_lineup,,,,,,,,,,,1.0 x 0.5 x 0.32 mm
Abracon,ATFC-0402HQ,ATFC-0402HQ,,Thin Film,,,,,Thin Film Inductors,Page: Abracon | RF Inductors,Table: 1 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=16 Min | SRF=7000 MHz,射频电感,SMT,ATFC-0402HQ,1.0 x 0.5 x 0.32 mm,Thin Film Inductors | Inductance=1.3 - 4.7 nH | Q Factor=16 Min | SRF=7000 MHz | DCR=120 - 500 mΩ | Size (L x W x H)=1.0 x 0.5 x 0.32 mm,Check Inventory,1,0.5,0.32,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 1,,,,,,,-40 ~ +85°C,,,,,,,,330,120 - 500 mΩ,,1.3,nH,,,,,Thin Film Inductors,abracon_product_lineup,,,,,,,,,,,1.0 x 0.5 x 0.32 mm
Abracon,AISC-0402,AISC-0402,,,,,,,Ceramic Wirewound Inductors,Page: Abracon | RF Inductors,Table: 2 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=13 - 26 Min | SRF=1200 - 12700 MHz,射频电感,SMT,AISC-0402,1.19 x 0.64 x 0.66 mm,Ceramic Wirewound Inductors | Inductance=1.0 - 150 nH | Q Factor=13 - 26 Min | SRF=1200 - 12700 MHz | DCR=45 - 2900 mΩ | Size=1.19 x 0.64 x 0.66 mm,Check Inventory,1.19,0.64,0.66,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 2,,,,,,,-40 ~ +125°C,,,,,,,,80,45 - 2900 mΩ,,1,nH,,,,,Ceramic Wirewound Inductors,abracon_product_lineup,,,,,,,,,,,1.19 x 0.64 x 0.66 mm
Abracon,AISC-0402HP,AISC-0402HP,,,,,,,Ceramic Wirewound Inductors,Page: Abracon | RF Inductors,Table: 2 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=22 - 26 Min | SRF=1840 - 8500 MHz,射频电感,SMT,AISC-0402HP,1.0 x 0.55 x 0.5 mm,Ceramic Wirewound Inductors | Inductance=2.0 - 68 nH | Q Factor=22 - 26 Min | SRF=1840 - 8500 MHz | DCR=38 - 950 mΩ | Size=1.0 x 0.55 x 0.5 mm,Check Inventory,1,0.55,0.5,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 2,,,,,,,-40 ~ +125°C,,,,,,,,300,38 - 950 mΩ,,2,nH,,,,,Ceramic Wirewound Inductors,abracon_product_lineup,,,,,,,,,,,1.0 x 0.55 x 0.5 mm
Abracon,AISC-0603,AISC-0603,,,,,,,Ceramic Wirewound Inductors,Page: Abracon | RF Inductors,Table: 2 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=18 - 40 Min | SRF=650 - 6000 MHz,射频电感,SMT,AISC-0603,1.18 x 1.12 x 1.02 mm,Ceramic Wirewound Inductors | Inductance=1.8 - 560 nH | Q Factor=18 - 40 Min | SRF=650 - 6000 MHz | DCR=43 - 8100 mΩ | Size=1.18 x 1.12 x 1.02 mm,Check Inventory,1.18,1.12,1.02,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 2,,,,,,,-40 ~ +125°C,,,,,,,,70,43 - 8100 mΩ,,1.8,nH,,,,,Ceramic Wirewound Inductors,abracon_product_lineup,,,,,,,,,,,1.18 x 1.12 x 1.02 mm
Abracon,AISC-0603A,AISC-0603A,,,,,,,Ceramic Wirewound Inductors,Page: Abracon | RF Inductors,Table: 2 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=18 - 38 Min | SRF=350 - 12500 MHz,射频电感,SMT,AISC-0603A,1.65 x 1.15 x 0.9 mm,Ceramic Wirewound Inductors | Inductance=1.6 - 390 nH | Q Factor=18 - 38 Min | SRF=350 - 12500 MHz | DCR=30 - 2900 mΩ | Size=1.65 x 1.15 x 0.9 mm,Check Inventory,1.65,1.15,0.9,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 2,,,,,,,-40 ~ +125°C,,,,,,,,130,30 - 2900 mΩ,,1.6,nH,,,,,Ceramic Wirewound Inductors,abracon_product_lineup,,,,,,,,,,,1.65 x 1.15 x 0.9 mm
Abracon,AISC-0603HP,AISC-0603HP,,,,,,,Ceramic Wirewound Inductors,Page: Abracon | RF Inductors,Table: 2 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=13 - 40 Min | SRF=700 - 8500 MHz,射频电感,SMT,AISC-0603HP,1.80 x 1.12 x 1.02 mm,Ceramic Wirewound Inductors | Inductance=1.7 - 390 nH | Q Factor=13 - 40 Min | SRF=700 - 8500 MHz | DCR=33 - 3800 mΩ | Size=1.80 x 1.12 x 1.02 mm,Check Inventory,1.8,1.12,1.02,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 2,,,,,,,-40 ~ +125°C,,,,,,,,180,33 - 3800 mΩ,,1.7,nH,,,,,Ceramic Wirewound Inductors,abracon_product_lineup,,,,,,,,,,,1.80 x 1.12 x 1.02 mm
Abracon,AISC-0805,AISC-0805,,,,,,,Ceramic Wirewound Inductors,Page: Abracon | RF Inductors,Table: 2 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=20 - 40 Min | SRF=200 - 6000 MHz,射频电感,SMT,AISC-0805,2.29 x 1.73 x 1.55 mm,Ceramic Wirewound Inductors | Inductance=2.2 - 1000 nH | Q Factor=20 - 40 Min | SRF=200 - 6000 MHz | DCR=100 - 2500 mΩ | Size=2.29 x 1.73 x 1.55 mm,Check Inventory,2.29,1.73,1.55,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 2,,,,,,,-40 ~ +125°C,,,,,,,,150,100 - 2500 mΩ,,2.2,nH,,,,,Ceramic Wirewound Inductors,abracon_product_lineup,,,,,,,,,,,2.29 x 1.73 x 1.55 mm
Abracon,AISC-0805HQ,AISC-0805HQ,,,,,,,Ceramic Wirewound Inductors,Page: Abracon | RF Inductors,Table: 2 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=8 - 40 Min | SRF=200 - 6000 MHz,射频电感,SMT,AISC-0805HQ,2.29 X 1.73 X 1.55 mm,Ceramic Wirewound Inductors | Inductance=2.2 - 1000 nH | Q Factor=8 - 40 Min | SRF=200 - 6000 MHz | DCR=80 - 2500 mΩ | Size=2.29 X 1.73 X 1.55 mm,Check Inventory,2.29,1.73,1.55,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 2,,,,,,,-40 ~ +125°C,,,,,,,,200,80 - 2500 mΩ,,2.2,nH,,,,,Ceramic Wirewound Inductors,abracon_product_lineup,,,,,,,,,,,2.29 X 1.73 X 1.55 mm
Abracon,AISC-1008,AISC-1008,,,,,,,Ceramic Wirewound Inductors,Page: Abracon | RF Inductors,Table: 2 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=17 - 60 Min | SRF=30 - 6000 MHz,射频电感,SMT,AISC-1008,1.65 x 1.15 x 0.9 mm,Ceramic Wirewound Inductors | Inductance=4.7 - 8200 nH | Q Factor=17 - 60 Min | SRF=30 - 6000 MHz | DCR=110 - 10700 mΩ | Size=1.65 x 1.15 x 0.9 mm,Check Inventory,1.65,1.15,0.9,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 2,,,,,,,-40 ~ +125°C,,,,,,,,150,110 - 10700 mΩ,,4.7,nH,,,,,Ceramic Wirewound Inductors,abracon_product_lineup,,,,,,,,,,,1.65 x 1.15 x 0.9 mm
Abracon,AISC-1008HQ,AISC-1008HQ,,,,,,,Ceramic Wirewound Inductors,Page: Abracon | RF Inductors,Table: 2 | current_unit=mA | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors | Q=62 - 80 Min | SRF=820 - 8100 MHz,射频电感,SMT,AISC-1008HQ,2.6 x 2.1 x 1.7 mm,Ceramic Wirewound Inductors | Inductance=3 - 100 nH | Q Factor=62 - 80 Min | SRF=820 - 8100 MHz | DCR=40 - 160 mΩ | Size=2.6 x 2.1 x 1.7 mm,Check Inventory,2.6,2.1,1.7,https://abracon.com/product-lineup/power-magnetics/inductors/rf-inductors,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | RF Inductors | table 2,,,,,,,-40 ~ +125°C,,,,,,,,1000,40 - 160 mΩ,,3,nH,,,,,Ceramic Wirewound Inductors,abracon_product_lineup,,,,,,,,,,,2.6 x 2.1 x 1.7 mm
